Study ID,Study Title,Institute,Analysis,Released,Samples,tissue,condition,treatment,Download  (* : Contains raw data),url,Collection Summary,Sample Type,Collection Location,analysis_id,ion_mode,ms_instrument_type,ms_instrument_name,ms_method_file,lc_type,lc_system,column_model,lc_method_file,analytical_time,lc_summary
ST001209,MARBLES (Markers of Autism Risk in Babies: Learning Early Sign) Enriched Cohort Study:Internal Metabolomic Biomarker Exposome and Development Disorders (IMBEDD),Emory University,LC-MS,8/31/21 0:00,326,plasma,from mom(related to ST001193),,Uploaded data (101.4G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001209,Blood plasma samples were collected from participants in the MARBLES prospective cohort study at enrollment and each trimester following. Blood samples were collected in tubes containing EDTA and after centrifugation aliquots of plasma were transferred to 1.8ml freezer tubes and stored in a -70 degrees C freezer.,plasma,,AN002012,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,HILIC,Thermo Dionex Ultimate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_posHILIC120kres5min_ESI_c18negwash.meth,5 min,
ST001209,MARBLES (Markers of Autism Risk in Babies: Learning Early Sign) Enriched Cohort Study:Internal Metabolomic Biomarker Exposome and Development Disorders (IMBEDD),Emory University,LC-MS,8/31/21 0:00,326,plasma,from mom(related to ST001193),,Uploaded data (101.4G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001209,Blood plasma samples were collected from participants in the MARBLES prospective cohort study at enrollment and each trimester following. Blood samples were collected in tubes containing EDTA and after centrifugation aliquots of plasma were transferred to 1.8ml freezer tubes and stored in a -70 degrees C freezer.,plasma,,AN002012,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,HILIC,Thermo Dionex Ultimate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_negC18120kres5min_ESI_HILICposwash.meth,5 min,
ST001209,MARBLES (Markers of Autism Risk in Babies: Learning Early Sign) Enriched Cohort Study:Internal Metabolomic Biomarker Exposome and Development Disorders (IMBEDD),Emory University,LC-MS,8/31/21 0:00,326,plasma,from mom(related to ST001193),,Uploaded data (101.4G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001209,Blood plasma samples were collected from participants in the MARBLES prospective cohort study at enrollment and each trimester following. Blood samples were collected in tubes containing EDTA and after centrifugation aliquots of plasma were transferred to 1.8ml freezer tubes and stored in a -70 degrees C freezer.,plasma,,AN002013,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Thermo Dionex Ultimate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_posHILIC120kres5min_ESI_c18negwash.meth,5 min,
ST001209,MARBLES (Markers of Autism Risk in Babies: Learning Early Sign) Enriched Cohort Study:Internal Metabolomic Biomarker Exposome and Development Disorders (IMBEDD),Emory University,LC-MS,8/31/21 0:00,326,plasma,from mom(related to ST001193),,Uploaded data (101.4G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001209,Blood plasma samples were collected from participants in the MARBLES prospective cohort study at enrollment and each trimester following. Blood samples were collected in tubes containing EDTA and after centrifugation aliquots of plasma were transferred to 1.8ml freezer tubes and stored in a -70 degrees C freezer.,plasma,,AN002013,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Thermo Dionex Ultimate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_negC18120kres5min_ESI_HILICposwash.meth,5 min,
ST001231,Plasma untargeted metabolomics study of pulmonary tuberculosis,Zhengjiang University,LC-MS  #,12/1/20 0:00,159,plasma,Pulmonary tuberculosis,,Uploaded data (34.4G)  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001231,"Morning fasting heparin anti-coagulated blood samples were drawn and centrifuged at 4°C, 3000 r / min for 10 min. The supernatant was aspirated, and frozen at -80°C.",Blood (plasma),,AN002048,NEGATIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Waters Acquity,,,,
ST001231,Plasma untargeted metabolomics study of pulmonary tuberculosis,Zhengjiang University,LC-MS  #,12/1/20 0:00,159,plasma,Pulmonary tuberculosis,,Uploaded data (34.4G)  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001231,"Morning fasting heparin anti-coagulated blood samples were drawn and centrifuged at 4°C, 3000 r / min for 10 min. The supernatant was aspirated, and frozen at -80°C.",Blood (plasma),,AN002049,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Waters Acquity,,,,
ST001236,Metabolic responses to PD1 immune-checkpoint blockade and association with therapeutic benefits - Part II,Broad Institute of MIT and Harvard,LC-MS,8/27/19 0:00,244,serum,serum metabolites in advanced melanoma and renal cell carcinoma patients treated with nivolumab,,Uploaded data (35.3G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001236,Serum was collected at the specified time-points by centrifugation at 4000g for 4 minutes at 25°C within 2 hours of collection. Samples were frozen immediately and stored at or below -20°C for up to two months followed by storage at -80°C.,Blood (serum),,AN002054,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,HILIC,Shimadzu Nexera X2,,,,
ST001237,Metabolic responses to PD1 immune-checkpoint blockade and association with therapeutic benefits - Part III,Broad Institute of MIT and Harvard,LC-MS,8/27/19 0:00,1221,serum,serum metabolites in advanced melanoma and renal cell carcinoma patients treated with nivolumab,,Uploaded data (149.1G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001237,Serum was collected at the specified time-points by centrifugation at 4000g for 4 minutes at 25°C within 2 hours of collection. Samples were frozen immediately and stored at or below -20°C for up to two months followed by storage at -80°C.,Blood (serum),,AN002055,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,HILIC,Shimadzu Nexera X2,,,,
ST001240,Global Metabolic Analysis Trisomy 21 - Cohort 2,University of Colorado Denver,LC-MS,8/21/19 0:00,194,plasma,Trisomy 21,,Uploaded data (8.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001240,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002059,NEGATIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=4MMneg_method.pdf,4min,
ST001240,Global Metabolic Analysis Trisomy 21 - Cohort 2,University of Colorado Denver,LC-MS,8/21/19 0:00,194,plasma,Trisomy 21,,Uploaded data (8.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001240,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002059,NEGATIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=4MMpos_method.pdf,4min,
ST001240,Global Metabolic Analysis Trisomy 21 - Cohort 2,University of Colorado Denver,LC-MS,8/21/19 0:00,194,plasma,Trisomy 21,,Uploaded data (8.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001240,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002060,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=4MMneg_method.pdf,4min,
ST001240,Global Metabolic Analysis Trisomy 21 - Cohort 2,University of Colorado Denver,LC-MS,8/21/19 0:00,194,plasma,Trisomy 21,,Uploaded data (8.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001240,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002060,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=4MMpos_method.pdf,4min,
ST001241,"Global Metabolic Analysis Trisomy 21 - Cohort 3, Plasma",University of Colorado Denver,LC-MS,8/21/19 0:00,258,plasma,Trisomy 21,,Uploaded data (6.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001241,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002061,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=5MMpos_method.pdf,5min,
ST001241,"Global Metabolic Analysis Trisomy 21 - Cohort 3, Plasma",University of Colorado Denver,LC-MS,8/21/19 0:00,258,plasma,Trisomy 21,,Uploaded data (6.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001241,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002061,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=5MMneg_method.pdf,5min,
ST001241,"Global Metabolic Analysis Trisomy 21 - Cohort 3, Plasma",University of Colorado Denver,LC-MS,8/21/19 0:00,258,plasma,Trisomy 21,,Uploaded data (6.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001241,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002062,NEGATIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=5MMpos_method.pdf,5min,
ST001241,"Global Metabolic Analysis Trisomy 21 - Cohort 3, Plasma",University of Colorado Denver,LC-MS,8/21/19 0:00,258,plasma,Trisomy 21,,Uploaded data (6.6G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001241,"All human subjects in this study were consented according to Colorado Multiple Institutional Review Board (COMIRB)-approved protocols. Written informed consent was obtained from parents or guardians of participants under the age of 18, and assent was obtained from participants over the age of 7 who were cognitively able to assent. Deidentified plasma samples for Cohort 1 were obtained from the Translational Nexus Clinical Data Registry and Biobank (University of Colorado Anschutz Medical Campus, COMIRB 08-1276). Additional plasma and WBC samples were obtained through the Crnic’s Institute Human Trisome Project (University of Colorado Anschutz Medical Campus, COMIRB 15-2170, www.trisome.org). Plasma was collected in Vacutainer tubes (EDTA–purple capped or Lithium heparin–light green capped) and stored at -80°C. Participant medical history was collected by the respective biobanks.",Blood (plasma),,AN002062,NEGATIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Vanquish,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=5MMneg_method.pdf,5min,
